id,name,age,salary,department,number_of_years_worked
8301.0,,,131121.0,IT,3.0
8302.0,Brandon Ingram,,149534.0,Legal,26.0
,Rachael Acosta,,144782.0,,21.0
,,57.0,,Finance,14.0
8305.0,Phyllis Little,,126677.0,Finance,4.0
8306.0,Diamond Williams,38.0,133480.0,Sales,18.0
,Joanna Barnett,,139935.0,Engineering,26.0
8308.0,,30.0,,,2.0
8309.0,John Weber,56.0,46932.0,,9.0
8310.0,Colleen Atkins,,116409.0,IT,23.0
8311.0,Harry Archer,,95237.0,Engineering,37.0
8312.0,Brandi Monroe,35.0,122236.0,Finance,11.0
8313.0,Theresa Haynes,29.0,,Customer Service,14.0
8314.0,Sophia Santiago,49.0,99936.0,,
,,38.0,126264.0,,11.0
8316.0,Kaitlyn Wells,,112163.0,Human Resources,36.0
,Jake Phillips,31.0,91189.0,Marketing,32.0
8318.0,Luke Patrick,,93457.0,,17.0
,Marie Bowman,38.0,70307.0,Legal,40.0
8320.0,Cesar Price,33.0,88271.0,Finance,4.0
8321.0,,,139516.0,,
8322.0,Alex Duarte,51.0,,,2.0
8323.0,Elaine Montoya,22.0,119822.0,,13.0
8324.0,Erika Moore,46.0,85968.0,Human Resources,4.0
,,49.0,55643.0,Marketing,26.0
8326.0,Suzanne Cox,62.0,124845.0,IT,17.0
,Daniel Stokes,57.0,127920.0,,
8328.0,Casey Soto,27.0,105893.0,Finance,
8329.0,Brandy Ferguson,53.0,60491.0,IT,
,Frank Chapman,41.0,111100.0,Engineering,14.0
,,40.0,125735.0,Legal,7.0
8332.0,Kristen Huff,,125028.0,Engineering,29.0
8333.0,Cindy Stuart,64.0,149227.0,,38.0
8334.0,Corey Yu,29.0,127113.0,,31.0
8335.0,Evan Shields,,75883.0,Sales,18.0
8336.0,Timothy Woodward,39.0,45796.0,,28.0
8337.0,Kelli Bartlett,27.0,74626.0,Legal,34.0
8338.0,Raven Jennings,,55877.0,Customer Service,17.0
,Larry Conley,26.0,95729.0,Human Resources,12.0
8340.0,Travis Ray,,44061.0,Sales,2.0
8341.0,Louis Mack,,130684.0,Finance,10.0
8342.0,Shari Mercado,33.0,124972.0,Marketing,14.0
8343.0,Jay Underwood,35.0,95145.0,Human Resources,
8344.0,Carlos Smith,25.0,,Marketing,
8345.0,,58.0,83953.0,Finance,14.0
8346.0,,44.0,,,17.0
,,27.0,44426.0,Legal,7.0
8348.0,,38.0,49142.0,Customer Service,27.0
8349.0,Edwin Sullivan,34.0,141354.0,Finance,38.0
,Phillip Murray,,129962.0,,24.0
8351.0,,41.0,,Marketing,35.0
8352.0,Chris Henson,39.0,45527.0,,
8353.0,Amy Chapman,36.0,131994.0,Finance,29.0
,,40.0,,Engineering,37.0
8355.0,Edward Cervantes,50.0,57689.0,Marketing,3.0
8356.0,,51.0,73532.0,,
,,36.0,52693.0,Finance,8.0
8358.0,Deborah Hodges,55.0,83855.0,,32.0
8359.0,,,93218.0,Customer Service,30.0
,,,112445.0,Sales,
8361.0,Elijah Douglas,46.0,,IT,36.0
8362.0,Fernando King,48.0,59533.0,IT,29.0
,,57.0,108883.0,Customer Service,22.0
8364.0,Lindsay Marsh,40.0,118813.0,Legal,
,Sara Montgomery,47.0,142665.0,IT,18.0
8366.0,Jeffery Arroyo,30.0,81518.0,Engineering,
,Karl Jenkins,61.0,147368.0,,27.0
,,47.0,,Engineering,10.0
8369.0,Ronald Alvarez,61.0,,,22.0
8370.0,,,59990.0,,38.0
8371.0,,23.0,47384.0,Legal,8.0
,Peggy Skinner,,104557.0,Marketing,
,Diana Andrews,42.0,142213.0,,15.0
8374.0,,44.0,107246.0,Customer Service,27.0
8375.0,Stacy Wagner,42.0,73007.0,Human Resources,
8376.0,Laura Santana,27.0,94779.0,Sales,34.0
8377.0,,22.0,,IT,19.0
8378.0,Roger Howard,29.0,112238.0,,19.0
8379.0,Tracie Harrison,,77515.0,Sales,11.0
8380.0,Guy Cruz,58.0,51825.0,Marketing,14.0
8381.0,,30.0,135768.0,Engineering,17.0
8382.0,Corey Wilson,61.0,,Engineering,11.0
8383.0,Chloe Gilmore,48.0,112921.0,IT,26.0
8384.0,Madison Trujillo,,69383.0,,
,Anita Neal,48.0,148511.0,Legal,8.0
,,37.0,135121.0,,3.0
,,22.0,,,8.0
,,59.0,120609.0,,19.0
,Curtis Ramsey,60.0,60940.0,Legal,1.0
,Misty Henson,,64390.0,Legal,10.0
8391.0,Trevor Castillo,,42917.0,Marketing,
8392.0,,48.0,,Engineering,
,Chloe Haney,38.0,120076.0,Finance,25.0
,Sheila Duncan,51.0,98410.0,IT,19.0
8395.0,Pamela Delacruz,,52704.0,Legal,13.0
8396.0,Douglas Hampton,56.0,,IT,
,Craig Sheppard,,,Engineering,15.0
,,,,,1.0
,Elijah Hall,45.0,102657.0,,29.0
8400.0,Veronica Mendoza,53.0,145545.0,Sales,21.0
8401.0,Angela Hernandez,53.0,63023.0,,19.0
8402.0,Gerald Forbes,,95690.0,Sales,20.0
8403.0,,31.0,138032.0,Customer Service,8.0
8404.0,Sandra Cox,25.0,108159.0,Customer Service,34.0
8405.0,,54.0,41525.0,IT,25.0
8406.0,Amber Moreno,48.0,,,34.0
,,54.0,116763.0,IT,12.0
,Cheryl Humphrey,,137417.0,Customer Service,32.0
,,24.0,119571.0,IT,
8410.0,,44.0,,IT,39.0
8411.0,Heather Hensley,,127700.0,Finance,22.0
8412.0,Diamond Leonard,48.0,124725.0,Customer Service,7.0
8413.0,Devin Vang,52.0,139909.0,Finance,36.0
,,,55562.0,Engineering,34.0
8415.0,,26.0,127283.0,,11.0
,,25.0,75186.0,Marketing,21.0
,,,115557.0,Finance,18.0
8418.0,Adrian Arroyo,42.0,101866.0,Marketing,6.0
8419.0,Colleen Pitts,59.0,44576.0,Legal,6.0
,Kimberly Barr,33.0,140159.0,Marketing,10.0
8421.0,Jim Moody,31.0,72317.0,Marketing,36.0
8422.0,Gabriela Aguilar,42.0,53925.0,IT,21.0
8423.0,Allison Sparks,,116976.0,,24.0
8424.0,Mallory Whitaker,37.0,131748.0,IT,4.0
8425.0,Samantha Yang,44.0,51742.0,Legal,28.0
,Gerald Cardenas,26.0,117357.0,,28.0
8427.0,,48.0,60711.0,Engineering,13.0
,Bob Mcmillan,24.0,124224.0,Customer Service,36.0
8429.0,Jeffrey Barber,,84053.0,Engineering,34.0
8430.0,,28.0,119043.0,Human Resources,
,Gwendolyn Barr,39.0,,,26.0
8432.0,Jeffery Sharp,23.0,145239.0,,18.0
8433.0,,26.0,,Finance,3.0
8434.0,Tanner Strickland,38.0,127961.0,Customer Service,
8435.0,,,111476.0,Engineering,27.0
8436.0,Chloe Delgado,57.0,86567.0,Customer Service,5.0
,Evelyn Wolfe,,45897.0,Engineering,9.0
8438.0,Debra Rocha,41.0,,Customer Service,
8439.0,Ralph Kramer,62.0,127059.0,,
8440.0,Theresa Harris,,61925.0,Finance,25.0
8441.0,Roberto Guerrero,51.0,119014.0,IT,35.0
8442.0,Earl Walter,59.0,100667.0,Legal,
8443.0,,31.0,49495.0,Customer Service,9.0
8444.0,,60.0,,Finance,
8445.0,Yesenia Galvan,48.0,,Human Resources,21.0
8446.0,,52.0,135444.0,,28.0
8447.0,,32.0,71274.0,IT,26.0
8448.0,,54.0,134425.0,Customer Service,10.0
8449.0,Debbie Briggs,,,Sales,39.0
8450.0,Marissa Barrera,27.0,108487.0,,35.0
8451.0,Lynn Mcneil,48.0,149846.0,Legal,22.0
8452.0,Paige Parrish,34.0,92186.0,,29.0
,Ruben Frazier,40.0,61583.0,Human Resources,
8454.0,Jerome Warner,62.0,106133.0,Customer Service,25.0
8455.0,Darryl Duffy,65.0,,,9.0
,Lucas Douglas,43.0,42047.0,Marketing,37.0
8457.0,Joann Bean,46.0,129158.0,IT,10.0
8458.0,Anna Lang,38.0,117253.0,IT,5.0
8459.0,Megan Conrad,43.0,46278.0,,2.0
8460.0,Mary Frank,,,Finance,24.0
8461.0,Jasmin James,46.0,94292.0,Marketing,40.0
8462.0,Savannah Lucas,35.0,130762.0,Sales,15.0
8463.0,Ethan Adams,40.0,107177.0,Human Resources,16.0
8464.0,,47.0,47220.0,Human Resources,38.0
8465.0,Tamara Li,37.0,84994.0,,
,Pam Winters,49.0,,,
8467.0,,,89922.0,Engineering,18.0
8468.0,Victor Welch,40.0,88549.0,Sales,3.0
,Ray Bradford,,103930.0,Customer Service,12.0
8470.0,Anne Munoz,24.0,72470.0,Human Resources,6.0
8471.0,,51.0,118360.0,Engineering,6.0
8472.0,,22.0,,Human Resources,
8473.0,Ariel Butler,39.0,41533.0,Finance,18.0
8474.0,,36.0,148995.0,Legal,15.0
8475.0,Sara Marshall,33.0,42666.0,Sales,40.0
,Olivia Montgomery,35.0,,Legal,39.0
8477.0,Jacob Martin,62.0,,Human Resources,38.0
8478.0,,,,Finance,
8479.0,,40.0,,,20.0
8480.0,Dustin Mccann,39.0,,,30.0
8481.0,,36.0,47131.0,Marketing,27.0
8482.0,Barry Vasquez,55.0,145782.0,,13.0
8483.0,Jermaine Greer,35.0,,Engineering,16.0
8484.0,William Rodgers,29.0,61603.0,Finance,
8485.0,Sabrina Chandler,60.0,,Human Resources,20.0
8486.0,Marissa Kerr,64.0,140636.0,Human Resources,4.0
8487.0,Paula Montoya,,67620.0,Engineering,18.0
8488.0,Shari Barnett,27.0,,Customer Service,24.0
8489.0,Kimberly Allen,,104441.0,Finance,
8490.0,Nichole Davenport,56.0,98835.0,Finance,31.0
,Samuel Taylor,,,Finance,
,Michele Mcdonald,,,Sales,23.0
8493.0,Henry Ramirez,22.0,90109.0,IT,5.0
8494.0,Ruth Lee,61.0,,Sales,
8495.0,Sandra Parks,22.0,42510.0,Sales,18.0
,Betty Carroll,24.0,,Sales,3.0
8497.0,Katie Phillips,44.0,104900.0,IT,29.0
8498.0,Kim Walters,,105831.0,Human Resources,19.0
8499.0,,39.0,77949.0,,7.0
8500.0,Jeffery Gallagher,43.0,65278.0,Engineering,32.0
,Melissa Cohen,59.0,79704.0,IT,14.0
8502.0,Kristy Zavala,56.0,,Engineering,7.0
,Morgan Mcmahon,40.0,128570.0,Human Resources,31.0
,Victor Osborn,,74283.0,Human Resources,11.0
8505.0,Kristopher Hoffman,55.0,52197.0,,25.0
8506.0,,24.0,76617.0,Engineering,35.0
,,34.0,,Marketing,39.0
8508.0,Kristine Rogers,,102716.0,Engineering,10.0
8509.0,Tim Nash,48.0,75605.0,Finance,24.0
8510.0,Steve Haley,54.0,79598.0,Human Resources,
8511.0,Willie Villa,30.0,135952.0,Customer Service,
8512.0,Kirsten Coleman,,43987.0,Engineering,39.0
8513.0,,24.0,140638.0,Customer Service,35.0
,Kyle Tanner,48.0,115968.0,IT,13.0
8515.0,Alan Hart,26.0,,IT,38.0
8516.0,Rita Clark,,76789.0,Legal,19.0
8517.0,,38.0,128435.0,Human Resources,14.0
8518.0,John Howell,,52894.0,,15.0
8519.0,Shelia Valentine,65.0,47108.0,Marketing,
,Teresa Mueller,59.0,,Human Resources,17.0
8521.0,Larry Valencia,44.0,56954.0,IT,27.0
8522.0,Dana Moran,,103455.0,Marketing,9.0
8523.0,Tiffany Webb,45.0,141818.0,Legal,13.0
8524.0,,33.0,147177.0,Sales,30.0
8525.0,Darrell Patrick,,106143.0,Finance,29.0
8526.0,Betty Oneal,57.0,,Human Resources,18.0
8527.0,Brittany Lee,62.0,126166.0,Marketing,12.0
8528.0,Micheal Schmidt,,74948.0,Engineering,
8529.0,Richard Gibbs,,,Marketing,14.0
,Yesenia Pearson,63.0,58747.0,Engineering,14.0
8531.0,Cassandra Dunn,48.0,,Legal,24.0
8532.0,Kathleen Boone,34.0,,Finance,5.0
8533.0,Melvin Baker,31.0,103917.0,,33.0
,Derek Juarez,61.0,71288.0,Engineering,9.0
8535.0,,62.0,81819.0,Legal,4.0
,Eduardo Espinoza,31.0,70000.0,Legal,16.0
8537.0,Ray Campbell,36.0,,,29.0
8538.0,Christopher Bean,,,Marketing,14.0
8539.0,Matthew Avery,61.0,139629.0,Marketing,1.0
,Miranda Raymond,,57258.0,,
8541.0,,49.0,101497.0,Legal,11.0
8542.0,Rita Rose,,103270.0,Marketing,3.0
8543.0,Trevor Long,51.0,,,17.0
8544.0,,47.0,51865.0,Legal,21.0
,Sydney Myers,,,Sales,9.0
8546.0,Richard Mcmahon,36.0,117772.0,Engineering,30.0
8547.0,Shelly Wallace,33.0,86915.0,Engineering,21.0
8548.0,Eric Orozco,62.0,108690.0,Legal,3.0
8549.0,,59.0,103776.0,Human Resources,14.0
8550.0,Gabriela Gutierrez,28.0,,IT,17.0
,Marisa Sanford,55.0,41488.0,Sales,3.0
8552.0,Derek Nichols,,,Engineering,5.0
,Daniel Stevens,64.0,67728.0,Human Resources,38.0
8554.0,,,110664.0,Sales,37.0
8555.0,,26.0,,Finance,20.0
8556.0,Derrick Gentry,,97168.0,,23.0
8557.0,Lydia Trujillo,,,IT,1.0
8558.0,Susan Huff,61.0,127222.0,Legal,
8559.0,Madison Graham,,147991.0,Human Resources,4.0
8560.0,Karina Mitchell,62.0,119480.0,IT,14.0
8561.0,Alice Sellers,,58482.0,,34.0
,Luis Murray,26.0,107148.0,,20.0
8563.0,,30.0,55522.0,Sales,15.0
,Eddie Watts,44.0,117342.0,,35.0
8565.0,Danny Roman,29.0,128421.0,Finance,11.0
8566.0,,60.0,,Customer Service,24.0
8567.0,Amy Mcdaniel,42.0,76701.0,Human Resources,6.0
8568.0,Jennifer Gallagher,41.0,83836.0,Engineering,13.0
8569.0,Hector Cabrera,35.0,108877.0,Finance,
8570.0,Tonya Barnett,59.0,84789.0,,27.0
8571.0,Jean Vaughn,38.0,101168.0,Customer Service,6.0
8572.0,Theodore Weiss,,65686.0,Human Resources,35.0
,Samuel Mays,32.0,,Engineering,
,Whitney Galvan,58.0,,Sales,23.0
,Kristine Austin,51.0,134836.0,Engineering,22.0
8576.0,Mariah Hinton,63.0,,Customer Service,15.0
8577.0,Todd Fowler,37.0,77973.0,Legal,29.0
,Lacey Strong,46.0,149049.0,Marketing,
8579.0,Peggy Mack,,64387.0,Sales,12.0
,,44.0,145468.0,Finance,6.0
8581.0,Judy English,39.0,64125.0,Finance,28.0
,Sara Valencia,,101816.0,Engineering,3.0
8583.0,,,71283.0,IT,38.0
8584.0,Samantha Bass,22.0,69787.0,,36.0
8585.0,,35.0,117279.0,,37.0
8586.0,Lawrence Newton,26.0,122613.0,Marketing,29.0
,Joanna Whitehead,46.0,69488.0,,27.0
8588.0,David Ortega,22.0,61041.0,,33.0
8589.0,Margaret Roman,58.0,47452.0,Customer Service,4.0
,Paul Parks,29.0,89049.0,,36.0
,Teresa Mills,42.0,,Sales,
8592.0,Blake Delacruz,,121120.0,Sales,34.0
,Wayne Osborn,33.0,78560.0,Human Resources,2.0
8594.0,Noah Clark,,68224.0,IT,
8595.0,April Simon,27.0,60704.0,Human Resources,2.0
8596.0,Nathan Winters,55.0,116741.0,Marketing,
8597.0,George Snow,50.0,129298.0,,13.0
8598.0,Jillian Salinas,33.0,41244.0,,7.0
8599.0,Monique Martin,48.0,86984.0,Finance,
8600.0,Marissa Novak,24.0,,Sales,27.0
,Roger Munoz,50.0,118631.0,IT,
8602.0,,,90851.0,Finance,13.0
8603.0,Tammie Blevins,30.0,133479.0,,
,Jessica Daugherty,,81234.0,IT,14.0
8605.0,Carlos Harmon,29.0,,IT,23.0
8606.0,,,113549.0,,12.0
8607.0,Sabrina Waters,32.0,,,35.0
8608.0,Wanda Palmer,22.0,,Legal,34.0
8609.0,Harry Mcgee,44.0,114356.0,Engineering,20.0
8610.0,,30.0,129418.0,,38.0
8611.0,,,49647.0,IT,26.0
8612.0,Elizabeth Stewart,57.0,45033.0,Human Resources,
8613.0,Darin Harvey,63.0,81485.0,,28.0
8614.0,,32.0,,IT,1.0
8615.0,Marvin Quinn,32.0,71076.0,Customer Service,21.0
8616.0,Brandon Stevens,,66644.0,Legal,3.0
8617.0,,,87208.0,IT,39.0
8618.0,Karl Frank,65.0,82253.0,Sales,2.0
8619.0,,45.0,92325.0,Human Resources,17.0
8620.0,Alejandra Schwartz,54.0,92757.0,Legal,
8621.0,Gwendolyn Walker,,,Legal,39.0
8622.0,Shannon Munoz,63.0,,,
8623.0,,,,Customer Service,16.0
,,62.0,59990.0,Marketing,21.0
8625.0,Kendra Colon,36.0,126294.0,Engineering,38.0
8626.0,Anna Estrada,53.0,41450.0,Finance,23.0
8627.0,Roberto Todd,63.0,58877.0,IT,12.0
8628.0,Mitchell Barr,46.0,72552.0,,38.0
,Eddie Duarte,58.0,116464.0,,5.0
,Bradley Moreno,23.0,66493.0,,
8631.0,,34.0,72474.0,Finance,17.0
,Ryan Banks,30.0,,Customer Service,
8633.0,Crystal White,,,,
8634.0,Terry Farley,,,Marketing,15.0
8635.0,Darrell Clayton,35.0,,,33.0
8636.0,Dwayne Sawyer,,48432.0,Finance,23.0
8637.0,,,53866.0,Customer Service,29.0
8638.0,Clayton Cortez,30.0,72464.0,Sales,32.0
8639.0,Justin Ritter,49.0,49450.0,Customer Service,
8640.0,Alejandra Daniels,55.0,141095.0,Marketing,19.0
,Trevor Villa,59.0,145689.0,Finance,8.0
,Barbara Logan,41.0,,Human Resources,
8643.0,Jenny Stewart,61.0,144615.0,,
,,,55582.0,Engineering,2.0
,Priscilla Vasquez,,58829.0,Customer Service,34.0
8646.0,Nancy Fitzpatrick,49.0,115090.0,,30.0
8647.0,Makayla Love,61.0,,Legal,
,Nicholas Sutton,22.0,63413.0,,29.0
,Glenn Arroyo,24.0,143133.0,Engineering,16.0
8650.0,Isaiah Phillips,60.0,93140.0,Sales,26.0
8651.0,,,135056.0,,8.0
,Brenda Anthony,31.0,130816.0,Marketing,
8653.0,Hannah Buckley,,91000.0,Sales,15.0
8654.0,Patrick Ortiz,58.0,63822.0,Customer Service,2.0
8655.0,Miguel Mccall,46.0,128700.0,Customer Service,8.0
8656.0,,46.0,95226.0,Marketing,40.0
8657.0,Alejandra Valenzuela,64.0,,Legal,
,Debra Wright,29.0,92157.0,Human Resources,5.0
8659.0,Carol Hicks,31.0,89185.0,Finance,31.0
,,,109676.0,Customer Service,33.0
8661.0,Wayne Mcdowell,,106213.0,,3.0
8662.0,Judy Shields,23.0,65358.0,Finance,
8663.0,,59.0,126552.0,Human Resources,15.0
8664.0,,,146716.0,Finance,7.0
8665.0,Melissa Floyd,53.0,96960.0,Legal,10.0
8666.0,Xavier Salazar,31.0,56300.0,,38.0
8667.0,Ethan Olsen,57.0,115556.0,,17.0
8668.0,Deanna Young,45.0,92138.0,,
8669.0,,,,,19.0
8670.0,Tara Clayton,36.0,109633.0,,21.0
8671.0,Kristine Cain,65.0,132271.0,IT,36.0
8672.0,Aaron Holt,,100904.0,Engineering,34.0
,,,80825.0,,
8674.0,Frank Williams,58.0,48323.0,Customer Service,
8675.0,Karina Petersen,64.0,143241.0,Sales,31.0
,Xavier Jones,27.0,77373.0,Finance,39.0
8677.0,,60.0,121104.0,Human Resources,24.0
8678.0,Lisa Miller,59.0,41470.0,IT,13.0
8679.0,Marc Mora,53.0,143599.0,Marketing,13.0
8680.0,Joel Manning,27.0,83865.0,IT,38.0
8681.0,Kevin Ross,,123663.0,Human Resources,15.0
8682.0,Carlos Reyes,65.0,45612.0,Human Resources,
8683.0,Danny Hancock,50.0,96749.0,IT,13.0
8684.0,Monica Briggs,,82423.0,Finance,28.0
,Yvette Vincent,23.0,104016.0,,36.0
8686.0,,41.0,,Legal,32.0
8687.0,Elijah Sweeney,50.0,,Human Resources,24.0
8688.0,Samantha Stanton,63.0,82663.0,,24.0
,Stacy Mccall,33.0,55508.0,,33.0
8690.0,Leah Atkinson,37.0,71558.0,,9.0
8691.0,,46.0,,Legal,
8692.0,Bonnie Johnston,,,Engineering,27.0
8693.0,Wayne Hanna,,105713.0,Marketing,4.0
8694.0,Steven Owens,,55776.0,,15.0
,Wesley Hobbs,,114601.0,,16.0
8696.0,,29.0,45940.0,Finance,11.0
8697.0,Carrie Conley,48.0,,Legal,
,Spencer Aguirre,,,Legal,33.0
,Robin Holder,31.0,80123.0,Engineering,36.0
8700.0,Wanda Solis,34.0,92204.0,Customer Service,25.0
8701.0,Ruben English,39.0,144282.0,Human Resources,
8702.0,Steven Todd,36.0,115052.0,Human Resources,18.0
8703.0,Madison Hanson,,79972.0,IT,5.0
8704.0,Jake Nash,25.0,84059.0,,40.0
8705.0,Abigail Gregory,32.0,115735.0,Human Resources,
8706.0,Micheal Whitehead,28.0,101920.0,Marketing,14.0
8707.0,Willie Walls,,,Marketing,28.0
,Rachel Bautista,29.0,,Marketing,19.0
,Charlotte Dalton,35.0,,,9.0
8710.0,,31.0,149150.0,Legal,35.0
,Sydney Fields,57.0,89590.0,Finance,30.0
8712.0,Sydney Chapman,48.0,58739.0,Finance,39.0
8713.0,,47.0,42026.0,Sales,12.0
8714.0,Stacey Bartlett,49.0,134686.0,Finance,5.0
8715.0,,46.0,46022.0,,36.0
,Traci Stafford,51.0,105767.0,,9.0
,Juan Reynolds,52.0,,,
8718.0,Evelyn Marsh,55.0,112494.0,,36.0
,Brian Farrell,65.0,114009.0,Marketing,34.0
,Ricky Schneider,57.0,89811.0,,2.0
8721.0,Devin Buck,61.0,60955.0,IT,21.0
,Phyllis Buchanan,,,Legal,6.0
8723.0,Jimmy Sutton,,77657.0,,8.0
8724.0,Mark Dawson,22.0,113118.0,Customer Service,29.0
8725.0,Guy Jefferson,,53093.0,Marketing,19.0
8726.0,,38.0,97437.0,Engineering,18.0
,Sonya Irwin,64.0,124412.0,Engineering,38.0
8728.0,Spencer Cabrera,31.0,128263.0,,8.0
,,56.0,52202.0,Customer Service,27.0
8730.0,,,83161.0,Engineering,
8731.0,,,66646.0,Marketing,28.0
8732.0,Shawn Richards,,93760.0,Legal,
8733.0,Renee House,39.0,,Engineering,35.0
8734.0,Miranda Snyder,25.0,120536.0,Sales,40.0
8735.0,Leah Wallace,53.0,74481.0,IT,25.0
8736.0,William Petersen,,104233.0,Marketing,
8737.0,Mary Daugherty,36.0,,Customer Service,14.0
8738.0,Brandon Barr,,143882.0,,15.0
8739.0,,23.0,,Sales,26.0
8740.0,Elaine Le,,62381.0,Sales,8.0
,Michele Johns,33.0,86706.0,Legal,13.0
8742.0,,24.0,120293.0,Human Resources,
8743.0,Madison Koch,,43180.0,Customer Service,36.0
8744.0,,46.0,132793.0,Legal,
8745.0,,64.0,105992.0,Customer Service,15.0
,Samantha Valencia,32.0,111331.0,,8.0
8747.0,Carolyn Young,37.0,,Marketing,
,Harold Maddox,,54728.0,Human Resources,15.0
8749.0,Kyle Escobar,56.0,91247.0,Finance,
8750.0,Denise Gibson,,,Finance,26.0
8751.0,Morgan Trujillo,22.0,49019.0,Marketing,33.0
,Maureen Goodwin,60.0,,Engineering,35.0
8753.0,,58.0,84722.0,Human Resources,4.0
8754.0,,54.0,51321.0,IT,35.0
8755.0,Jeremy Park,,94078.0,Human Resources,
8756.0,Travis Arroyo,,122514.0,Sales,16.0
8757.0,,44.0,71230.0,Legal,34.0
8758.0,Katrina Hanson,,60480.0,Engineering,38.0
8759.0,Joann Aguirre,,70738.0,Customer Service,
8760.0,Joe Walls,,117187.0,,
,Samuel Boyer,24.0,86412.0,Legal,
8762.0,,23.0,74559.0,IT,1.0
8763.0,Julie Trujillo,38.0,62218.0,Human Resources,17.0
8764.0,,45.0,,Engineering,
8765.0,Barbara Burton,25.0,74377.0,Marketing,17.0
8766.0,Adrienne Harmon,,100396.0,IT,
8767.0,Brittany Fox,40.0,68416.0,Legal,4.0
8768.0,Anna Doyle,,,,36.0
,,59.0,,Customer Service,18.0
8770.0,Colton Montgomery,29.0,120538.0,IT,21.0
8771.0,Edward Potts,63.0,93315.0,Legal,3.0
8772.0,Chloe Lin,63.0,112759.0,,39.0
8773.0,Nathan Bishop,41.0,96197.0,IT,
8774.0,Alexander Vaughn,,51761.0,Finance,
,Alexandra Velasquez,59.0,115302.0,Human Resources,15.0
,Terri Nelson,22.0,97137.0,Engineering,31.0
,Omar Sanders,,,Customer Service,34.0
8778.0,Juan Adkins,35.0,120739.0,Engineering,23.0
8779.0,Chad Weber,,105551.0,IT,9.0
8780.0,Kathryn Carter,34.0,56204.0,Legal,33.0
8781.0,Makayla Craig,,,Marketing,33.0
8782.0,Maurice Jefferson,49.0,133395.0,Human Resources,5.0
8783.0,Laura Hayden,63.0,91170.0,Human Resources,28.0
8784.0,Alan Torres,52.0,87227.0,IT,36.0
,,,,Customer Service,
8786.0,Victor Howell,61.0,148519.0,Customer Service,16.0
8787.0,Marie Avila,31.0,107759.0,Finance,10.0
8788.0,Darren Irwin,30.0,41286.0,Finance,17.0
8789.0,Craig Acosta,46.0,84169.0,,24.0
8790.0,Dan Palmer,41.0,60595.0,,40.0
8791.0,Samantha Reed,54.0,144508.0,,2.0
8792.0,Jaclyn Webb,37.0,,Human Resources,28.0
8793.0,Carl Potter,55.0,,Engineering,
8794.0,Raymond Hanson,64.0,149566.0,Sales,24.0
8795.0,Corey Arroyo,37.0,108351.0,Marketing,
,Brendan Robles,32.0,,Sales,
8797.0,Laurie Hatfield,39.0,,Human Resources,
8798.0,Darin Myers,30.0,71058.0,IT,
,Alice Bartlett,,44163.0,,
8800.0,Jaclyn Hawkins,64.0,40725.0,Human Resources,
8801.0,Katherine Sandoval,61.0,129438.0,Finance,21.0
8802.0,Carrie Estes,46.0,,Finance,17.0
,Brandon Ewing,58.0,95786.0,Human Resources,
8804.0,,64.0,132740.0,Human Resources,29.0
,,35.0,75869.0,IT,28.0
8806.0,Brent Lambert,39.0,82993.0,Engineering,
8807.0,Isaiah Lynch,50.0,55188.0,Finance,17.0
8808.0,,39.0,,,22.0
8809.0,,58.0,,IT,
8810.0,Katherine Hamilton,,,IT,36.0
8811.0,Thomas Shields,60.0,110219.0,Customer Service,2.0
,Angie Bates,52.0,,Engineering,9.0
,Sophia Delacruz,42.0,93228.0,Legal,25.0
,Jody Chen,,103206.0,Engineering,32.0
8815.0,,39.0,76449.0,Engineering,28.0
8816.0,Ricky Gill,26.0,101778.0,Legal,36.0
8817.0,,,73254.0,Engineering,29.0
8818.0,Robin Curtis,,45449.0,Customer Service,
8819.0,Rhonda Charles,56.0,,Human Resources,29.0
8820.0,Phyllis Ballard,,,,36.0
8821.0,,56.0,123192.0,IT,38.0
8822.0,Jared Wiggins,31.0,,IT,
8823.0,Lorraine Ford,,,,5.0
8824.0,Judith Williams,60.0,,Engineering,
,Teresa Bauer,37.0,56807.0,,
8826.0,Brianna Barton,65.0,107453.0,,37.0
8827.0,Tammie Neal,48.0,111288.0,IT,
8828.0,Sean Jacobs,,,Engineering,32.0
8829.0,Billy Romero,52.0,41254.0,IT,
,Tara Howard,24.0,47185.0,IT,30.0
8831.0,Jonathan Hurst,,81713.0,,
8832.0,,59.0,72970.0,Legal,
,Erica Joseph,53.0,133124.0,,38.0
,Sherri Cruz,36.0,82746.0,Sales,
8835.0,Miguel Harmon,,,,
8836.0,Roberto Good,64.0,136296.0,Customer Service,12.0
,,59.0,66883.0,Sales,30.0
8838.0,Brandi Ortega,27.0,79203.0,Marketing,12.0
8839.0,Luke Miller,30.0,84932.0,Engineering,11.0
8840.0,Ralph Simon,29.0,78633.0,IT,5.0
8841.0,Michael Grant,,52733.0,,15.0
8842.0,Rose Lara,46.0,101664.0,,35.0
8843.0,Leah Dodson,,83280.0,Customer Service,38.0
8844.0,,58.0,56148.0,,26.0
8845.0,Tonya Whitaker,42.0,135550.0,Marketing,
,Penny Manning,35.0,56272.0,Finance,5.0
8847.0,,,56292.0,Human Resources,
,Miranda Whitehead,34.0,,Legal,36.0
8849.0,Hannah Christensen,63.0,,Sales,
8850.0,Claudia Hendricks,63.0,46302.0,,14.0
